,score,remaining_marbles,moves
164,17,6,"[((3, 1), (3, 3)), ((1, 1), (3, 1)), ((3, 0), (3, 2)), ((5, 1), (3, 1)), ((2, 3), (2, 1)), ((2, 5), (2, 3)), ((0, 2), (2, 2)), ((4, 5), (2, 5)), ((0, 4), (2, 4)), ((3, 4), (1, 4)), ((5, 4), (3, 4)), ((2, 6), (2, 4)), ((5, 2), (5, 4)), ((5, 5), (5, 3)), ((4, 3), (4, 1)), ((4, 0), (4, 2)), ((6, 3), (4, 3)), ((4, 6), (2, 6)), ((2, 3), (2, 5)), ((2, 6), (2, 4)), ((2, 1), (2, 3)), ((2, 3), (2, 5)), ((0, 3), (2, 3)), ((1, 5), (1, 3)), ((4, 3), (4, 1)), ((4, 1), (2, 1)), ((2, 0), (2, 2)), ((3, 2), (1, 2)), ((1, 3), (1, 1)), ((2, 3), (4, 3))]"
165,17,6,"[((3, 1), (3, 3)), ((1, 1), (3, 1)), ((3, 0), (3, 2)), ((5, 1), (3, 1)), ((2, 3), (2, 1)), ((2, 5), (2, 3)), ((0, 2), (2, 2)), ((4, 5), (2, 5)), ((0, 4), (2, 4)), ((3, 4), (1, 4)), ((5, 4), (3, 4)), ((2, 6), (2, 4)), ((5, 2), (5, 4)), ((5, 5), (5, 3)), ((4, 3), (4, 1)), ((4, 0), (4, 2)), ((6, 3), (4, 3)), ((4, 6), (2, 6)), ((2, 3), (2, 5)), ((2, 6), (2, 4)), ((2, 1), (2, 3)), ((2, 3), (2, 5)), ((0, 3), (2, 3)), ((1, 5), (1, 3)), ((4, 3), (4, 1)), ((4, 1), (2, 1)), ((2, 0), (2, 2)), ((3, 2), (1, 2)), ((1, 3), (1, 1)), ((3, 4), (3, 2))]"
166,18,6,"[((3, 1), (3, 3)), ((1, 1), (3, 1)), ((3, 0), (3, 2)), ((5, 1), (3, 1)), ((2, 3), (2, 1)), ((2, 5), (2, 3)), ((0, 2), (2, 2)), ((4, 5), (2, 5)), ((0, 4), (2, 4)), ((3, 4), (1, 4)), ((5, 4), (3, 4)), ((2, 6), (2, 4)), ((5, 2), (5, 4)), ((5, 5), (5, 3)), ((4, 3), (4, 1)), ((4, 0), (4, 2)), ((6, 3), (4, 3)), ((4, 6), (2, 6)), ((2, 3), (2, 5)), ((2, 6), (2, 4)), ((2, 1), (2, 3)), ((2, 3), (2, 5)), ((0, 3), (2, 3)), ((1, 5), (1, 3)), ((4, 3), (4, 1)), ((4, 1), (2, 1)), ((2, 0), (2, 2)), ((3, 2), (1, 2)), ((1, 3), (1, 1)), ((3, 3), (1, 3))]"
167,17,6,"[((3, 1), (3, 3)), ((1, 1), (3, 1)), ((3, 0), (3, 2)), ((5, 1), (3, 1)), ((2, 3), (2, 1)), ((2, 5), (2, 3)), ((0, 2), (2, 2)), ((4, 5), (2, 5)), ((0, 4), (2, 4)), ((3, 4), (1, 4)), ((5, 4), (3, 4)), ((2, 6), (2, 4)), ((5, 2), (5, 4)), ((5, 5), (5, 3)), ((4, 3), (4, 1)), ((4, 0), (4, 2)), ((6, 3), (4, 3)), ((4, 6), (2, 6)), ((2, 3), (2, 5)), ((2, 6), (2, 4)), ((2, 1), (2, 3)), ((2, 3), (2, 5)), ((0, 3), (2, 3)), ((1, 5), (1, 3)), ((4, 3), (4, 1)), ((4, 1), (2, 1)), ((2, 0), (2, 2)), ((3, 2), (1, 2)), ((1, 3), (1, 1)), ((2, 3), (4, 3))]"
168,13,5,"[((3, 1), (3, 3)), ((1, 1), (3, 1)), ((3, 0), (3, 2)), ((5, 1), (3, 1)), ((2, 3), (2, 1)), ((2, 5), (2, 3)), ((0, 2), (2, 2)), ((4, 5), (2, 5)), ((0, 4), (2, 4)), ((3, 4), (1, 4)), ((5, 4), (3, 4)), ((2, 6), (2, 4)), ((5, 2), (5, 4)), ((5, 5), (5, 3)), ((4, 3), (4, 1)), ((4, 0), (4, 2)), ((6, 3), (4, 3)), ((4, 6), (2, 6)), ((2, 3), (2, 5)), ((2, 6), (2, 4)), ((2, 1), (2, 3)), ((2, 3), (2, 5)), ((0, 3), (2, 3)), ((1, 5), (1, 3)), ((3, 2), (5, 2)), ((6, 2), (4, 2)), ((4, 3), (4, 1)), ((4, 1), (2, 1)), ((2, 0), (2, 2)), ((2, 3), (2, 1)), ((3, 4), (3, 2))]"
169,15,5,"[((3, 1), (3, 3)), ((1, 1), (3, 1)), ((3, 0), (3, 2)), ((5, 1), (3, 1)), ((2, 3), (2, 1)), ((2, 5), (2, 3)), ((0, 2), (2, 2)), ((4, 5), (2, 5)), ((0, 4), (2, 4)), ((3, 4), (1, 4)), ((5, 4), (3, 4)), ((2, 6), (2, 4)), ((5, 2), (5, 4)), ((5, 5), (5, 3)), ((4, 3), (4, 1)), ((4, 0), (4, 2)), ((6, 3), (4, 3)), ((4, 6), (2, 6)), ((2, 3), (2, 5)), ((2, 6), (2, 4)), ((2, 1), (2, 3)), ((2, 3), (2, 5)), ((0, 3), (2, 3)), ((1, 5), (1, 3)), ((4, 3), (4, 1)), ((4, 1), (2, 1)), ((2, 0), (2, 2)), ((2, 2), (4, 2)), ((3, 4), (3, 2)), ((1, 3), (3, 3)), ((3, 3), (3, 1))]"
170,15,5,"[((3, 1), (3, 3)), ((1, 1), (3, 1)), ((3, 0), (3, 2)), ((5, 1), (3, 1)), ((2, 3), (2, 1)), ((2, 5), (2, 3)), ((0, 2), (2, 2)), ((4, 5), (2, 5)), ((0, 4), (2, 4)), ((3, 4), (1, 4)), ((5, 4), (3, 4)), ((2, 6), (2, 4)), ((5, 2), (5, 4)), ((5, 5), (5, 3)), ((4, 3), (4, 1)), ((4, 0), (4, 2)), ((6, 3), (4, 3)), ((4, 6), (2, 6)), ((2, 3), (2, 5)), ((2, 6), (2, 4)), ((2, 1), (2, 3)), ((2, 3), (2, 5)), ((0, 3), (2, 3)), ((1, 5), (1, 3)), ((4, 3), (4, 1)), ((4, 1), (2, 1)), ((2, 0), (2, 2)), ((2, 2), (4, 2)), ((3, 4), (3, 2)), ((1, 3), (3, 3)), ((3, 3), (3, 1))]"
171,13,5,"[((3, 1), (3, 3)), ((1, 1), (3, 1)), ((3, 0), (3, 2)), ((5, 1), (3, 1)), ((2, 3), (2, 1)), ((2, 5), (2, 3)), ((0, 2), (2, 2)), ((4, 5), (2, 5)), ((0, 4), (2, 4)), ((3, 4), (1, 4)), ((5, 4), (3, 4)), ((2, 6), (2, 4)), ((5, 2), (5, 4)), ((5, 5), (5, 3)), ((4, 3), (4, 1)), ((4, 0), (4, 2)), ((6, 3), (4, 3)), ((4, 6), (2, 6)), ((2, 3), (2, 5)), ((2, 6), (2, 4)), ((2, 1), (2, 3)), ((2, 3), (2, 5)), ((0, 3), (2, 3)), ((1, 5), (1, 3)), ((4, 3), (4, 1)), ((4, 1), (2, 1)), ((2, 0), (2, 2)), ((2, 2), (4, 2)), ((3, 4), (3, 2)), ((1, 3), (3, 3)), ((4, 2), (2, 2))]"
172,13,5,"[((3, 1), (3, 3)), ((1, 1), (3, 1)), ((3, 0), (3, 2)), ((5, 1), (3, 1)), ((2, 3), (2, 1)), ((2, 5), (2, 3)), ((0, 2), (2, 2)), ((4, 5), (2, 5)), ((0, 4), (2, 4)), ((3, 4), (1, 4)), ((5, 4), (3, 4)), ((2, 6), (2, 4)), ((5, 2), (5, 4)), ((5, 5), (5, 3)), ((4, 3), (4, 1)), ((4, 0), (4, 2)), ((6, 3), (4, 3)), ((4, 6), (2, 6)), ((2, 3), (2, 5)), ((2, 6), (2, 4)), ((2, 1), (2, 3)), ((2, 3), (2, 5)), ((0, 3), (2, 3)), ((1, 5), (1, 3)), ((4, 3), (4, 1)), ((4, 1), (2, 1)), ((2, 0), (2, 2)), ((2, 2), (4, 2)), ((3, 4), (3, 2)), ((1, 3), (3, 3)), ((4, 2), (2, 2))]"
173,8,4,"[((3, 1), (3, 3)), ((1, 1), (3, 1)), ((3, 0), (3, 2)), ((5, 1), (3, 1)), ((2, 3), (2, 1)), ((2, 5), (2, 3)), ((0, 2), (2, 2)), ((4, 5), (2, 5)), ((0, 4), (2, 4)), ((3, 4), (1, 4)), ((5, 4), (3, 4)), ((2, 6), (2, 4)), ((5, 2), (5, 4)), ((5, 5), (5, 3)), ((4, 3), (4, 1)), ((4, 0), (4, 2)), ((6, 3), (4, 3)), ((4, 6), (2, 6)), ((2, 3), (2, 5)), ((2, 6), (2, 4)), ((2, 1), (2, 3)), ((2, 3), (2, 5)), ((0, 3), (2, 3)), ((1, 5), (1, 3)), ((3, 2), (5, 2)), ((6, 2), (4, 2)), ((4, 3), (4, 1)), ((4, 1), (2, 1)), ((2, 0), (2, 2)), ((2, 2), (2, 4)), ((2, 5), (2, 3)), ((2, 3), (4, 3))]"
174,10,4,"[((3, 1), (3, 3)), ((1, 1), (3, 1)), ((3, 0), (3, 2)), ((5, 1), (3, 1)), ((2, 3), (2, 1)), ((2, 5), (2, 3)), ((0, 2), (2, 2)), ((4, 5), (2, 5)), ((0, 4), (2, 4)), ((3, 4), (1, 4)), ((5, 4), (3, 4)), ((2, 6), (2, 4)), ((5, 2), (5, 4)), ((5, 5), (5, 3)), ((4, 3), (4, 1)), ((4, 0), (4, 2)), ((6, 3), (4, 3)), ((4, 6), (2, 6)), ((2, 3), (2, 5)), ((2, 6), (2, 4)), ((2, 1), (2, 3)), ((2, 3), (2, 5)), ((0, 3), (2, 3)), ((1, 5), (1, 3)), ((3, 2), (5, 2)), ((6, 2), (4, 2)), ((3, 4), (3, 2)), ((1, 3), (3, 3)), ((4, 3), (4, 1)), ((4, 1), (2, 1)), ((2, 0), (2, 2)), ((3, 2), (3, 4))]"
175,10,4,"[((3, 1), (3, 3)), ((1, 1), (3, 1)), ((3, 0), (3, 2)), ((5, 1), (3, 1)), ((2, 3), (2, 1)), ((2, 5), (2, 3)), ((0, 2), (2, 2)), ((4, 5), (2, 5)), ((0, 4), (2, 4)), ((3, 4), (1, 4)), ((5, 4), (3, 4)), ((2, 6), (2, 4)), ((5, 2), (5, 4)), ((5, 5), (5, 3)), ((4, 3), (4, 1)), ((4, 0), (4, 2)), ((6, 3), (4, 3)), ((4, 6), (2, 6)), ((2, 3), (2, 5)), ((2, 6), (2, 4)), ((2, 1), (2, 3)), ((2, 3), (2, 5)), ((0, 3), (2, 3)), ((1, 5), (1, 3)), ((3, 2), (5, 2)), ((6, 2), (4, 2)), ((3, 4), (3, 2)), ((1, 3), (3, 3)), ((4, 3), (4, 1)), ((4, 1), (2, 1)), ((2, 0), (2, 2)), ((3, 2), (1, 2))]"
176,10,4,"[((3, 1), (3, 3)), ((1, 1), (3, 1)), ((3, 0), (3, 2)), ((5, 1), (3, 1)), ((2, 3), (2, 1)), ((2, 5), (2, 3)), ((0, 2), (2, 2)), ((4, 5), (2, 5)), ((0, 4), (2, 4)), ((3, 4), (1, 4)), ((5, 4), (3, 4)), ((2, 6), (2, 4)), ((5, 2), (5, 4)), ((5, 5), (5, 3)), ((4, 3), (4, 1)), ((4, 0), (4, 2)), ((6, 3), (4, 3)), ((4, 6), (2, 6)), ((2, 3), (2, 5)), ((2, 6), (2, 4)), ((2, 1), (2, 3)), ((2, 3), (2, 5)), ((0, 3), (2, 3)), ((1, 5), (1, 3)), ((3, 2), (5, 2)), ((6, 2), (4, 2)), ((3, 4), (3, 2)), ((1, 3), (3, 3)), ((4, 3), (4, 1)), ((4, 1), (2, 1)), ((2, 0), (2, 2)), ((3, 2), (3, 4))]"
177,11,4,"[((3, 1), (3, 3)), ((1, 1), (3, 1)), ((3, 0), (3, 2)), ((5, 1), (3, 1)), ((2, 3), (2, 1)), ((2, 5), (2, 3)), ((0, 2), (2, 2)), ((4, 5), (2, 5)), ((0, 4), (2, 4)), ((3, 4), (1, 4)), ((5, 4), (3, 4)), ((2, 6), (2, 4)), ((5, 2), (5, 4)), ((5, 5), (5, 3)), ((4, 3), (4, 1)), ((4, 0), (4, 2)), ((6, 3), (4, 3)), ((4, 6), (2, 6)), ((2, 3), (2, 5)), ((2, 6), (2, 4)), ((2, 1), (2, 3)), ((2, 3), (2, 5)), ((0, 3), (2, 3)), ((1, 5), (1, 3)), ((3, 2), (5, 2)), ((6, 2), (4, 2)), ((3, 4), (3, 2)), ((1, 3), (3, 3)), ((4, 3), (4, 1)), ((4, 1), (2, 1)), ((2, 0), (2, 2)), ((3, 3), (3, 1))]"
178,10,4,"[((3, 1), (3, 3)), ((1, 1), (3, 1)), ((3, 0), (3, 2)), ((5, 1), (3, 1)), ((2, 3), (2, 1)), ((2, 5), (2, 3)), ((0, 2), (2, 2)), ((4, 5), (2, 5)), ((0, 4), (2, 4)), ((3, 4), (1, 4)), ((5, 4), (3, 4)), ((2, 6), (2, 4)), ((5, 2), (5, 4)), ((5, 5), (5, 3)), ((4, 3), (4, 1)), ((4, 0), (4, 2)), ((6, 3), (4, 3)), ((4, 6), (2, 6)), ((2, 3), (2, 5)), ((2, 6), (2, 4)), ((2, 1), (2, 3)), ((2, 3), (2, 5)), ((0, 3), (2, 3)), ((1, 5), (1, 3)), ((3, 2), (5, 2)), ((6, 2), (4, 2)), ((3, 4), (3, 2)), ((1, 3), (3, 3)), ((4, 3), (4, 1)), ((4, 1), (2, 1)), ((2, 0), (2, 2)), ((3, 2), (1, 2))]"
179,10,4,"[((3, 1), (3, 3)), ((1, 1), (3, 1)), ((3, 0), (3, 2)), ((5, 1), (3, 1)), ((2, 3), (2, 1)), ((2, 5), (2, 3)), ((0, 2), (2, 2)), ((4, 5), (2, 5)), ((0, 4), (2, 4)), ((3, 4), (1, 4)), ((5, 4), (3, 4)), ((2, 6), (2, 4)), ((5, 2), (5, 4)), ((5, 5), (5, 3)), ((4, 3), (4, 1)), ((4, 0), (4, 2)), ((6, 3), (4, 3)), ((4, 6), (2, 6)), ((2, 3), (2, 5)), ((2, 6), (2, 4)), ((2, 1), (2, 3)), ((2, 3), (2, 5)), ((0, 3), (2, 3)), ((1, 5), (1, 3)), ((3, 2), (5, 2)), ((6, 2), (4, 2)), ((4, 3), (4, 1)), ((4, 1), (2, 1)), ((2, 0), (2, 2)), ((2, 2), (2, 4)), ((3, 4), (1, 4)), ((1, 4), (1, 2))]"
180,10,4,"[((3, 1), (3, 3)), ((1, 1), (3, 1)), ((3, 0), (3, 2)), ((5, 1), (3, 1)), ((2, 3), (2, 1)), ((2, 5), (2, 3)), ((0, 2), (2, 2)), ((4, 5), (2, 5)), ((0, 4), (2, 4)), ((3, 4), (1, 4)), ((5, 4), (3, 4)), ((2, 6), (2, 4)), ((5, 2), (5, 4)), ((5, 5), (5, 3)), ((4, 3), (4, 1)), ((4, 0), (4, 2)), ((6, 3), (4, 3)), ((4, 6), (2, 6)), ((2, 3), (2, 5)), ((2, 6), (2, 4)), ((2, 1), (2, 3)), ((2, 3), (2, 5)), ((0, 3), (2, 3)), ((1, 5), (1, 3)), ((3, 2), (5, 2)), ((6, 2), (4, 2)), ((4, 3), (4, 1)), ((4, 1), (2, 1)), ((2, 0), (2, 2)), ((2, 2), (2, 4)), ((3, 4), (1, 4)), ((1, 4), (1, 2))]"
181,10,4,"[((3, 1), (3, 3)), ((1, 1), (3, 1)), ((3, 0), (3, 2)), ((5, 1), (3, 1)), ((2, 3), (2, 1)), ((2, 5), (2, 3)), ((0, 2), (2, 2)), ((4, 5), (2, 5)), ((0, 4), (2, 4)), ((3, 4), (1, 4)), ((5, 4), (3, 4)), ((2, 6), (2, 4)), ((5, 2), (5, 4)), ((5, 5), (5, 3)), ((4, 3), (4, 1)), ((4, 0), (4, 2)), ((6, 3), (4, 3)), ((4, 6), (2, 6)), ((2, 3), (2, 5)), ((2, 6), (2, 4)), ((2, 1), (2, 3)), ((2, 3), (2, 5)), ((0, 3), (2, 3)), ((1, 5), (1, 3)), ((3, 2), (5, 2)), ((6, 2), (4, 2)), ((4, 3), (4, 1)), ((4, 1), (2, 1)), ((2, 0), (2, 2)), ((2, 2), (2, 4)), ((3, 4), (1, 4)), ((1, 4), (1, 2))]"
182,9,4,"[((3, 1), (3, 3)), ((1, 1), (3, 1)), ((3, 0), (3, 2)), ((5, 1), (3, 1)), ((2, 3), (2, 1)), ((2, 5), (2, 3)), ((0, 2), (2, 2)), ((4, 5), (2, 5)), ((0, 4), (2, 4)), ((3, 4), (1, 4)), ((5, 4), (3, 4)), ((2, 6), (2, 4)), ((5, 2), (5, 4)), ((5, 5), (5, 3)), ((4, 3), (4, 1)), ((4, 0), (4, 2)), ((6, 3), (4, 3)), ((4, 6), (2, 6)), ((2, 3), (2, 5)), ((2, 6), (2, 4)), ((2, 1), (2, 3)), ((2, 3), (2, 5)), ((0, 3), (2, 3)), ((1, 5), (1, 3)), ((3, 2), (5, 2)), ((6, 2), (4, 2)), ((4, 3), (4, 1)), ((4, 1), (2, 1)), ((2, 0), (2, 2)), ((3, 4), (3, 2)), ((2, 2), (4, 2)), ((1, 3), (3, 3))]"
183,12,4,"[((3, 1), (3, 3)), ((1, 1), (3, 1)), ((3, 0), (3, 2)), ((5, 1), (3, 1)), ((2, 3), (2, 1)), ((2, 5), (2, 3)), ((0, 2), (2, 2)), ((4, 5), (2, 5)), ((0, 4), (2, 4)), ((3, 4), (1, 4)), ((5, 4), (3, 4)), ((2, 6), (2, 4)), ((5, 2), (5, 4)), ((5, 5), (5, 3)), ((4, 3), (4, 1)), ((4, 0), (4, 2)), ((6, 3), (4, 3)), ((4, 6), (2, 6)), ((2, 3), (2, 5)), ((2, 6), (2, 4)), ((2, 1), (2, 3)), ((2, 3), (2, 5)), ((0, 3), (2, 3)), ((1, 5), (1, 3)), ((3, 2), (5, 2)), ((6, 2), (4, 2)), ((4, 3), (4, 1)), ((4, 1), (2, 1)), ((2, 0), (2, 2)), ((3, 4), (3, 2)), ((2, 2), (4, 2)), ((2, 3), (0, 3))]"
184,9,4,"[((3, 1), (3, 3)), ((1, 1), (3, 1)), ((3, 0), (3, 2)), ((5, 1), (3, 1)), ((2, 3), (2, 1)), ((2, 5), (2, 3)), ((0, 2), (2, 2)), ((4, 5), (2, 5)), ((0, 4), (2, 4)), ((3, 4), (1, 4)), ((5, 4), (3, 4)), ((2, 6), (2, 4)), ((5, 2), (5, 4)), ((5, 5), (5, 3)), ((4, 3), (4, 1)), ((4, 0), (4, 2)), ((6, 3), (4, 3)), ((4, 6), (2, 6)), ((2, 3), (2, 5)), ((2, 6), (2, 4)), ((2, 1), (2, 3)), ((2, 3), (2, 5)), ((0, 3), (2, 3)), ((1, 5), (1, 3)), ((3, 2), (5, 2)), ((6, 2), (4, 2)), ((4, 3), (4, 1)), ((4, 1), (2, 1)), ((2, 0), (2, 2)), ((3, 4), (3, 2)), ((2, 2), (4, 2)), ((1, 3), (3, 3))]"
185,9,4,"[((3, 1), (3, 3)), ((1, 1), (3, 1)), ((3, 0), (3, 2)), ((5, 1), (3, 1)), ((2, 3), (2, 1)), ((2, 5), (2, 3)), ((0, 2), (2, 2)), ((4, 5), (2, 5)), ((0, 4), (2, 4)), ((3, 4), (1, 4)), ((5, 4), (3, 4)), ((2, 6), (2, 4)), ((5, 2), (5, 4)), ((5, 5), (5, 3)), ((4, 3), (4, 1)), ((4, 0), (4, 2)), ((6, 3), (4, 3)), ((4, 6), (2, 6)), ((2, 3), (2, 5)), ((2, 6), (2, 4)), ((2, 1), (2, 3)), ((2, 3), (2, 5)), ((0, 3), (2, 3)), ((1, 5), (1, 3)), ((3, 2), (5, 2)), ((6, 2), (4, 2)), ((4, 3), (4, 1)), ((4, 1), (2, 1)), ((2, 0), (2, 2)), ((3, 4), (3, 2)), ((2, 2), (4, 2)), ((1, 3), (3, 3))]"
186,12,4,"[((3, 1), (3, 3)), ((1, 1), (3, 1)), ((3, 0), (3, 2)), ((5, 1), (3, 1)), ((2, 3), (2, 1)), ((2, 5), (2, 3)), ((0, 2), (2, 2)), ((4, 5), (2, 5)), ((0, 4), (2, 4)), ((3, 4), (1, 4)), ((5, 4), (3, 4)), ((2, 6), (2, 4)), ((5, 2), (5, 4)), ((5, 5), (5, 3)), ((4, 3), (4, 1)), ((4, 0), (4, 2)), ((6, 3), (4, 3)), ((4, 6), (2, 6)), ((2, 3), (2, 5)), ((2, 6), (2, 4)), ((2, 1), (2, 3)), ((2, 3), (2, 5)), ((0, 3), (2, 3)), ((1, 5), (1, 3)), ((3, 2), (5, 2)), ((6, 2), (4, 2)), ((4, 3), (4, 1)), ((4, 1), (2, 1)), ((2, 0), (2, 2)), ((3, 4), (3, 2)), ((2, 2), (4, 2)), ((2, 3), (0, 3))]"
187,11,4,"[((3, 1), (3, 3)), ((1, 1), (3, 1)), ((3, 0), (3, 2)), ((5, 1), (3, 1)), ((2, 3), (2, 1)), ((2, 5), (2, 3)), ((0, 2), (2, 2)), ((4, 5), (2, 5)), ((0, 4), (2, 4)), ((3, 4), (1, 4)), ((5, 4), (3, 4)), ((2, 6), (2, 4)), ((5, 2), (5, 4)), ((5, 5), (5, 3)), ((4, 3), (4, 1)), ((4, 0), (4, 2)), ((6, 3), (4, 3)), ((4, 6), (2, 6)), ((2, 3), (2, 5)), ((2, 6), (2, 4)), ((2, 1), (2, 3)), ((2, 3), (2, 5)), ((0, 3), (2, 3)), ((1, 5), (1, 3)), ((3, 2), (5, 2)), ((6, 2), (4, 2)), ((4, 3), (4, 1)), ((4, 1), (2, 1)), ((2, 0), (2, 2)), ((3, 4), (3, 2)), ((2, 2), (2, 4)), ((2, 4), (2, 6))]"
188,11,4,"[((3, 1), (3, 3)), ((1, 1), (3, 1)), ((3, 0), (3, 2)), ((5, 1), (3, 1)), ((2, 3), (2, 1)), ((2, 5), (2, 3)), ((0, 2), (2, 2)), ((4, 5), (2, 5)), ((0, 4), (2, 4)), ((3, 4), (1, 4)), ((5, 4), (3, 4)), ((2, 6), (2, 4)), ((5, 2), (5, 4)), ((5, 5), (5, 3)), ((4, 3), (4, 1)), ((4, 0), (4, 2)), ((6, 3), (4, 3)), ((4, 6), (2, 6)), ((2, 3), (2, 5)), ((2, 6), (2, 4)), ((2, 1), (2, 3)), ((2, 3), (2, 5)), ((0, 3), (2, 3)), ((1, 5), (1, 3)), ((3, 2), (5, 2)), ((6, 2), (4, 2)), ((4, 3), (4, 1)), ((4, 1), (2, 1)), ((2, 0), (2, 2)), ((3, 4), (3, 2)), ((2, 2), (2, 4)), ((2, 4), (2, 6))]"
189,11,4,"[((3, 1), (3, 3)), ((1, 1), (3, 1)), ((3, 0), (3, 2)), ((5, 1), (3, 1)), ((2, 3), (2, 1)), ((2, 5), (2, 3)), ((0, 2), (2, 2)), ((4, 5), (2, 5)), ((0, 4), (2, 4)), ((3, 4), (1, 4)), ((5, 4), (3, 4)), ((2, 6), (2, 4)), ((5, 2), (5, 4)), ((5, 5), (5, 3)), ((4, 3), (4, 1)), ((4, 0), (4, 2)), ((6, 3), (4, 3)), ((4, 6), (2, 6)), ((2, 3), (2, 5)), ((2, 6), (2, 4)), ((2, 1), (2, 3)), ((2, 3), (2, 5)), ((0, 3), (2, 3)), ((1, 5), (1, 3)), ((3, 2), (5, 2)), ((6, 2), (4, 2)), ((4, 3), (4, 1)), ((4, 1), (2, 1)), ((2, 0), (2, 2)), ((3, 4), (3, 2)), ((2, 2), (2, 4)), ((2, 4), (2, 6))]"
190,11,4,"[((3, 1), (3, 3)), ((1, 1), (3, 1)), ((3, 0), (3, 2)), ((5, 1), (3, 1)), ((2, 3), (2, 1)), ((2, 5), (2, 3)), ((0, 2), (2, 2)), ((4, 5), (2, 5)), ((0, 4), (2, 4)), ((3, 4), (1, 4)), ((5, 4), (3, 4)), ((2, 6), (2, 4)), ((5, 2), (5, 4)), ((5, 5), (5, 3)), ((4, 3), (4, 1)), ((4, 0), (4, 2)), ((6, 3), (4, 3)), ((4, 6), (2, 6)), ((2, 3), (2, 5)), ((2, 6), (2, 4)), ((2, 1), (2, 3)), ((2, 3), (2, 5)), ((0, 3), (2, 3)), ((1, 5), (1, 3)), ((3, 2), (5, 2)), ((6, 2), (4, 2)), ((4, 3), (4, 1)), ((4, 1), (2, 1)), ((2, 0), (2, 2)), ((2, 2), (2, 4)), ((3, 4), (3, 2)), ((2, 4), (2, 6))]"
191,11,4,"[((3, 1), (3, 3)), ((1, 1), (3, 1)), ((3, 0), (3, 2)), ((5, 1), (3, 1)), ((2, 3), (2, 1)), ((2, 5), (2, 3)), ((0, 2), (2, 2)), ((4, 5), (2, 5)), ((0, 4), (2, 4)), ((3, 4), (1, 4)), ((5, 4), (3, 4)), ((2, 6), (2, 4)), ((5, 2), (5, 4)), ((5, 5), (5, 3)), ((4, 3), (4, 1)), ((4, 0), (4, 2)), ((6, 3), (4, 3)), ((4, 6), (2, 6)), ((2, 3), (2, 5)), ((2, 6), (2, 4)), ((2, 1), (2, 3)), ((2, 3), (2, 5)), ((0, 3), (2, 3)), ((1, 5), (1, 3)), ((3, 2), (5, 2)), ((6, 2), (4, 2)), ((4, 3), (4, 1)), ((4, 1), (2, 1)), ((2, 0), (2, 2)), ((2, 2), (2, 4)), ((3, 4), (3, 2)), ((2, 4), (2, 6))]"
192,11,4,"[((3, 1), (3, 3)), ((1, 1), (3, 1)), ((3, 0), (3, 2)), ((5, 1), (3, 1)), ((2, 3), (2, 1)), ((2, 5), (2, 3)), ((0, 2), (2, 2)), ((4, 5), (2, 5)), ((0, 4), (2, 4)), ((3, 4), (1, 4)), ((5, 4), (3, 4)), ((2, 6), (2, 4)), ((5, 2), (5, 4)), ((5, 5), (5, 3)), ((4, 3), (4, 1)), ((4, 0), (4, 2)), ((6, 3), (4, 3)), ((4, 6), (2, 6)), ((2, 3), (2, 5)), ((2, 6), (2, 4)), ((2, 1), (2, 3)), ((2, 3), (2, 5)), ((0, 3), (2, 3)), ((1, 5), (1, 3)), ((3, 2), (5, 2)), ((6, 2), (4, 2)), ((4, 3), (4, 1)), ((4, 1), (2, 1)), ((2, 0), (2, 2)), ((2, 2), (2, 4)), ((3, 4), (3, 2)), ((2, 4), (2, 6))]"
193,11,4,"[((3, 1), (3, 3)), ((1, 1), (3, 1)), ((3, 0), (3, 2)), ((5, 1), (3, 1)), ((2, 3), (2, 1)), ((2, 5), (2, 3)), ((0, 2), (2, 2)), ((4, 5), (2, 5)), ((0, 4), (2, 4)), ((3, 4), (1, 4)), ((5, 4), (3, 4)), ((2, 6), (2, 4)), ((5, 2), (5, 4)), ((5, 5), (5, 3)), ((4, 3), (4, 1)), ((4, 0), (4, 2)), ((6, 3), (4, 3)), ((4, 6), (2, 6)), ((2, 3), (2, 5)), ((2, 6), (2, 4)), ((2, 1), (2, 3)), ((2, 3), (2, 5)), ((0, 3), (2, 3)), ((1, 5), (1, 3)), ((3, 2), (5, 2)), ((6, 2), (4, 2)), ((4, 3), (4, 1)), ((4, 1), (2, 1)), ((2, 0), (2, 2)), ((2, 2), (2, 4)), ((3, 4), (3, 2)), ((2, 4), (2, 6))]"
